Original_Row,Field,Action,Reason
24930,Duplicate Record,Deleted,Multiple joins/reconnects
24931,Duplicate Record,Deleted,Multiple joins/reconnects
24956,Duplicate Record,Deleted,Multiple joins/reconnects
24968,Duplicate Record,Deleted,Multiple joins/reconnects
24970,Duplicate Record,Deleted,Multiple joins/reconnects
24971,Duplicate Record,Deleted,Multiple joins/reconnects
25014,Duplicate Record,Deleted,Multiple joins/reconnects
25041,Duplicate Record,Deleted,Multiple joins/reconnects
25050,Duplicate Record,Deleted,Multiple joins/reconnects
25051,Duplicate Record,Deleted,Multiple joins/reconnects
25056,Duplicate Record,Deleted,Multiple joins/reconnects
25072,Duplicate Record,Deleted,Multiple joins/reconnects
25073,Duplicate Record,Deleted,Multiple joins/reconnects
25079,Duplicate Record,Deleted,Multiple joins/reconnects
25080,Duplicate Record,Deleted,Multiple joins/reconnects
25098,Duplicate Record,Deleted,Multiple joins/reconnects
25112,Duplicate Record,Deleted,Multiple joins/reconnects
25113,Duplicate Record,Deleted,Multiple joins/reconnects
25116,Duplicate Record,Deleted,Multiple joins/reconnects
25132,Duplicate Record,Deleted,Multiple joins/reconnects
25169,Duplicate Record,Deleted,Multiple joins/reconnects
25176,Duplicate Record,Deleted,Multiple joins/reconnects
25177,Duplicate Record,Deleted,Multiple joins/reconnects
25185,Duplicate Record,Deleted,Multiple joins/reconnects
25197,Duplicate Record,Deleted,Multiple joins/reconnects
25203,Duplicate Record,Deleted,Multiple joins/reconnects
25206,Duplicate Record,Deleted,Multiple joins/reconnects
25207,Duplicate Record,Deleted,Multiple joins/reconnects
25211,Duplicate Record,Deleted,Multiple joins/reconnects
25212,Duplicate Record,Deleted,Multiple joins/reconnects
25216,Duplicate Record,Deleted,Multiple joins/reconnects
25217,Duplicate Record,Deleted,Multiple joins/reconnects
25239,Duplicate Record,Deleted,Multiple joins/reconnects
25240,Duplicate Record,Deleted,Multiple joins/reconnects
25253,Duplicate Record,Deleted,Multiple joins/reconnects
25254,Duplicate Record,Deleted,Multiple joins/reconnects
25256,Duplicate Record,Deleted,Multiple joins/reconnects
25257,Duplicate Record,Deleted,Multiple joins/reconnects
25273,Duplicate Record,Deleted,Multiple joins/reconnects
25278,Duplicate Record,Deleted,Multiple joins/reconnects
25279,Duplicate Record,Deleted,Multiple joins/reconnects
25311,Duplicate Record,Deleted,Multiple joins/reconnects
25312,Duplicate Record,Deleted,Multiple joins/reconnects
25318,Duplicate Record,Deleted,Multiple joins/reconnects
25319,Duplicate Record,Deleted,Multiple joins/reconnects
25323,Duplicate Record,Deleted,Multiple joins/reconnects
25352,Duplicate Record,Deleted,Multiple joins/reconnects
25364,Duplicate Record,Deleted,Multiple joins/reconnects
25365,Duplicate Record,Deleted,Multiple joins/reconnects
25378,Duplicate Record,Deleted,Multiple joins/reconnects
25379,Duplicate Record,Deleted,Multiple joins/reconnects
25399,Duplicate Record,Deleted,Multiple joins/reconnects
25400,Duplicate Record,Deleted,Multiple joins/reconnects
25414,Duplicate Record,Deleted,Multiple joins/reconnects
25415,Duplicate Record,Deleted,Multiple joins/reconnects
25448,Duplicate Record,Deleted,Multiple joins/reconnects
25449,Duplicate Record,Deleted,Multiple joins/reconnects
25466,Duplicate Record,Deleted,Multiple joins/reconnects
25467,Duplicate Record,Deleted,Multiple joins/reconnects
25470,Duplicate Record,Deleted,Multiple joins/reconnects
25471,Duplicate Record,Deleted,Multiple joins/reconnects
25524,Duplicate Record,Deleted,Multiple joins/reconnects
25554,Duplicate Record,Deleted,Multiple joins/reconnects
25568,Duplicate Record,Deleted,Multiple joins/reconnects
25569,Duplicate Record,Deleted,Multiple joins/reconnects
25580,Duplicate Record,Deleted,Multiple joins/reconnects
25597,Duplicate Record,Deleted,Multiple joins/reconnects
25608,Duplicate Record,Deleted,Multiple joins/reconnects
25609,Duplicate Record,Deleted,Multiple joins/reconnects
25624,Duplicate Record,Deleted,Multiple joins/reconnects
25625,Duplicate Record,Deleted,Multiple joins/reconnects
25646,Duplicate Record,Deleted,Multiple joins/reconnects
25647,Duplicate Record,Deleted,Multiple joins/reconnects
25662,Duplicate Record,Deleted,Multiple joins/reconnects
25681,Duplicate Record,Deleted,Multiple joins/reconnects
25682,Duplicate Record,Deleted,Multiple joins/reconnects
25701,Duplicate Record,Deleted,Multiple joins/reconnects
25706,Duplicate Record,Deleted,Multiple joins/reconnects
25707,Duplicate Record,Deleted,Multiple joins/reconnects
25716,Duplicate Record,Deleted,Multiple joins/reconnects
25719,Duplicate Record,Deleted,Multiple joins/reconnects
25720,Duplicate Record,Deleted,Multiple joins/reconnects
25728,Duplicate Record,Deleted,Multiple joins/reconnects
25733,Duplicate Record,Deleted,Multiple joins/reconnects
25736,Duplicate Record,Deleted,Multiple joins/reconnects
25747,Duplicate Record,Deleted,Multiple joins/reconnects
25754,Duplicate Record,Deleted,Multiple joins/reconnects
25755,Duplicate Record,Deleted,Multiple joins/reconnects
25772,Duplicate Record,Deleted,Multiple joins/reconnects
25791,Duplicate Record,Deleted,Multiple joins/reconnects
25795,Duplicate Record,Deleted,Multiple joins/reconnects
25804,Duplicate Record,Deleted,Multiple joins/reconnects
25805,Duplicate Record,Deleted,Multiple joins/reconnects
25822,Duplicate Record,Deleted,Multiple joins/reconnects
25834,Duplicate Record,Deleted,Multiple joins/reconnects
25835,Duplicate Record,Deleted,Multiple joins/reconnects
25851,Duplicate Record,Deleted,Multiple joins/reconnects
25852,Duplicate Record,Deleted,Multiple joins/reconnects
25855,Duplicate Record,Deleted,Multiple joins/reconnects
25861,Duplicate Record,Deleted,Multiple joins/reconnects
25863,Duplicate Record,Deleted,Multiple joins/reconnects
25864,Duplicate Record,Deleted,Multiple joins/reconnects
25885,Duplicate Record,Deleted,Multiple joins/reconnects
25888,Duplicate Record,Deleted,Multiple joins/reconnects
25889,Duplicate Record,Deleted,Multiple joins/reconnects
25909,Duplicate Record,Deleted,Multiple joins/reconnects
25920,Duplicate Record,Deleted,Multiple joins/reconnects
25921,Duplicate Record,Deleted,Multiple joins/reconnects
25951,Duplicate Record,Deleted,Multiple joins/reconnects
25961,Duplicate Record,Deleted,Multiple joins/reconnects
25974,Duplicate Record,Deleted,Multiple joins/reconnects
25984,Duplicate Record,Deleted,Multiple joins/reconnects
25986,Duplicate Record,Deleted,Multiple joins/reconnects
25987,Duplicate Record,Deleted,Multiple joins/reconnects
25989,Duplicate Record,Deleted,Multiple joins/reconnects
26004,Duplicate Record,Deleted,Multiple joins/reconnects
26036,Duplicate Record,Deleted,Multiple joins/reconnects
26037,Duplicate Record,Deleted,Multiple joins/reconnects
26039,Duplicate Record,Deleted,Multiple joins/reconnects
26040,Duplicate Record,Deleted,Multiple joins/reconnects
26058,Duplicate Record,Deleted,Multiple joins/reconnects
26069,Duplicate Record,Deleted,Multiple joins/reconnects
26070,Duplicate Record,Deleted,Multiple joins/reconnects
26074,Duplicate Record,Deleted,Multiple joins/reconnects
26077,Duplicate Record,Deleted,Multiple joins/reconnects
26078,Duplicate Record,Deleted,Multiple joins/reconnects
26096,Duplicate Record,Deleted,Multiple joins/reconnects
26097,Duplicate Record,Deleted,Multiple joins/reconnects
26106,Duplicate Record,Deleted,Multiple joins/reconnects
26107,Duplicate Record,Deleted,Multiple joins/reconnects
26116,Duplicate Record,Deleted,Multiple joins/reconnects
26117,Duplicate Record,Deleted,Multiple joins/reconnects
26121,Duplicate Record,Deleted,Multiple joins/reconnects
26178,Duplicate Record,Deleted,Multiple joins/reconnects
26179,Duplicate Record,Deleted,Multiple joins/reconnects
26197,Duplicate Record,Deleted,Multiple joins/reconnects
26198,Duplicate Record,Deleted,Multiple joins/reconnects
26200,Duplicate Record,Deleted,Multiple joins/reconnects
26201,Duplicate Record,Deleted,Multiple joins/reconnects
26203,Duplicate Record,Deleted,Multiple joins/reconnects
26204,Duplicate Record,Deleted,Multiple joins/reconnects
26225,Duplicate Record,Deleted,Multiple joins/reconnects
26226,Duplicate Record,Deleted,Multiple joins/reconnects
26229,Duplicate Record,Deleted,Multiple joins/reconnects
26230,Duplicate Record,Deleted,Multiple joins/reconnects
26234,Duplicate Record,Deleted,Multiple joins/reconnects
26235,Duplicate Record,Deleted,Multiple joins/reconnects
26246,Duplicate Record,Deleted,Multiple joins/reconnects
26261,Duplicate Record,Deleted,Multiple joins/reconnects
26282,Duplicate Record,Deleted,Multiple joins/reconnects
26283,Duplicate Record,Deleted,Multiple joins/reconnects
26309,Duplicate Record,Deleted,Multiple joins/reconnects
26310,Duplicate Record,Deleted,Multiple joins/reconnects
26312,Duplicate Record,Deleted,Multiple joins/reconnects
26331,Duplicate Record,Deleted,Multiple joins/reconnects
26332,Duplicate Record,Deleted,Multiple joins/reconnects
26347,Duplicate Record,Deleted,Multiple joins/reconnects
26348,Duplicate Record,Deleted,Multiple joins/reconnects
26352,Duplicate Record,Deleted,Multiple joins/reconnects
26358,Duplicate Record,Deleted,Multiple joins/reconnects
26359,Duplicate Record,Deleted,Multiple joins/reconnects
26362,Duplicate Record,Deleted,Multiple joins/reconnects
26363,Duplicate Record,Deleted,Multiple joins/reconnects
26369,Duplicate Record,Deleted,Multiple joins/reconnects
26379,Duplicate Record,Deleted,Multiple joins/reconnects
26380,Duplicate Record,Deleted,Multiple joins/reconnects
26401,Duplicate Record,Deleted,Multiple joins/reconnects
26402,Duplicate Record,Deleted,Multiple joins/reconnects
26404,Duplicate Record,Deleted,Multiple joins/reconnects
26405,Duplicate Record,Deleted,Multiple joins/reconnects
26421,Duplicate Record,Deleted,Multiple joins/reconnects
26427,Duplicate Record,Deleted,Multiple joins/reconnects
26439,Duplicate Record,Deleted,Multiple joins/reconnects
26440,Duplicate Record,Deleted,Multiple joins/reconnects
26454,Duplicate Record,Deleted,Multiple joins/reconnects
26464,Duplicate Record,Deleted,Multiple joins/reconnects
26476,Duplicate Record,Deleted,Multiple joins/reconnects
26477,Duplicate Record,Deleted,Multiple joins/reconnects
26508,Duplicate Record,Deleted,Multiple joins/reconnects
26514,Duplicate Record,Deleted,Multiple joins/reconnects
26515,Duplicate Record,Deleted,Multiple joins/reconnects
26548,Duplicate Record,Deleted,Multiple joins/reconnects
26554,Duplicate Record,Deleted,Multiple joins/reconnects
26567,Duplicate Record,Deleted,Multiple joins/reconnects
26568,Duplicate Record,Deleted,Multiple joins/reconnects
26581,Duplicate Record,Deleted,Multiple joins/reconnects
26612,Duplicate Record,Deleted,Multiple joins/reconnects
26613,Duplicate Record,Deleted,Multiple joins/reconnects
26628,Duplicate Record,Deleted,Multiple joins/reconnects
26629,Duplicate Record,Deleted,Multiple joins/reconnects
26636,Duplicate Record,Deleted,Multiple joins/reconnects
26637,Duplicate Record,Deleted,Multiple joins/reconnects
26645,Duplicate Record,Deleted,Multiple joins/reconnects
26652,Duplicate Record,Deleted,Multiple joins/reconnects
26678,Duplicate Record,Deleted,Multiple joins/reconnects
26679,Duplicate Record,Deleted,Multiple joins/reconnects
26695,Duplicate Record,Deleted,Multiple joins/reconnects
26696,Duplicate Record,Deleted,Multiple joins/reconnects
26707,Duplicate Record,Deleted,Multiple joins/reconnects
26717,Duplicate Record,Deleted,Multiple joins/reconnects
26718,Duplicate Record,Deleted,Multiple joins/reconnects
26724,Duplicate Record,Deleted,Multiple joins/reconnects
26731,Duplicate Record,Deleted,Multiple joins/reconnects
26732,Duplicate Record,Deleted,Multiple joins/reconnects
26739,Duplicate Record,Deleted,Multiple joins/reconnects
26740,Duplicate Record,Deleted,Multiple joins/reconnects
26747,Duplicate Record,Deleted,Multiple joins/reconnects
26749,Duplicate Record,Deleted,Multiple joins/reconnects
26757,Duplicate Record,Deleted,Multiple joins/reconnects
26766,Duplicate Record,Deleted,Multiple joins/reconnects
26767,Duplicate Record,Deleted,Multiple joins/reconnects
26769,Duplicate Record,Deleted,Multiple joins/reconnects
26778,Duplicate Record,Deleted,Multiple joins/reconnects
26779,Duplicate Record,Deleted,Multiple joins/reconnects
26784,Duplicate Record,Deleted,Multiple joins/reconnects
26802,Duplicate Record,Deleted,Multiple joins/reconnects
26803,Duplicate Record,Deleted,Multiple joins/reconnects
26835,Duplicate Record,Deleted,Multiple joins/reconnects
26836,Duplicate Record,Deleted,Multiple joins/reconnects
26872,Duplicate Record,Deleted,Multiple joins/reconnects
26882,Duplicate Record,Deleted,Multiple joins/reconnects
26883,Duplicate Record,Deleted,Multiple joins/reconnects
26891,Duplicate Record,Deleted,Multiple joins/reconnects
26892,Duplicate Record,Deleted,Multiple joins/reconnects
26908,Duplicate Record,Deleted,Multiple joins/reconnects
26916,Duplicate Record,Deleted,Multiple joins/reconnects
26917,Duplicate Record,Deleted,Multiple joins/reconnects
26924,Duplicate Record,Deleted,Multiple joins/reconnects
26925,Duplicate Record,Deleted,Multiple joins/reconnects
26957,Duplicate Record,Deleted,Multiple joins/reconnects
26958,Duplicate Record,Deleted,Multiple joins/reconnects
26965,Duplicate Record,Deleted,Multiple joins/reconnects
26966,Duplicate Record,Deleted,Multiple joins/reconnects
27002,Duplicate Record,Deleted,Multiple joins/reconnects
27006,Duplicate Record,Deleted,Multiple joins/reconnects
27007,Duplicate Record,Deleted,Multiple joins/reconnects
27021,Duplicate Record,Deleted,Multiple joins/reconnects
27022,Duplicate Record,Deleted,Multiple joins/reconnects
27026,Duplicate Record,Deleted,Multiple joins/reconnects
27027,Duplicate Record,Deleted,Multiple joins/reconnects
27045,Duplicate Record,Deleted,Multiple joins/reconnects
27046,Duplicate Record,Deleted,Multiple joins/reconnects
27054,Duplicate Record,Deleted,Multiple joins/reconnects
27055,Duplicate Record,Deleted,Multiple joins/reconnects
27075,Duplicate Record,Deleted,Multiple joins/reconnects
27076,Duplicate Record,Deleted,Multiple joins/reconnects
27085,Duplicate Record,Deleted,Multiple joins/reconnects
27091,Duplicate Record,Deleted,Multiple joins/reconnects
27092,Duplicate Record,Deleted,Multiple joins/reconnects
27114,Duplicate Record,Deleted,Multiple joins/reconnects
27117,Duplicate Record,Deleted,Multiple joins/reconnects
27121,Duplicate Record,Deleted,Multiple joins/reconnects
27122,Duplicate Record,Deleted,Multiple joins/reconnects
27129,Duplicate Record,Deleted,Multiple joins/reconnects
27130,Duplicate Record,Deleted,Multiple joins/reconnects
27132,Duplicate Record,Deleted,Multiple joins/reconnects
27133,Duplicate Record,Deleted,Multiple joins/reconnects
27135,Duplicate Record,Deleted,Multiple joins/reconnects
27142,Duplicate Record,Deleted,Multiple joins/reconnects
27153,Duplicate Record,Deleted,Multiple joins/reconnects
27154,Duplicate Record,Deleted,Multiple joins/reconnects
27162,Duplicate Record,Deleted,Multiple joins/reconnects
27166,Duplicate Record,Deleted,Multiple joins/reconnects
27189,Duplicate Record,Deleted,Multiple joins/reconnects
27192,Duplicate Record,Deleted,Multiple joins/reconnects
27193,Duplicate Record,Deleted,Multiple joins/reconnects
27196,Duplicate Record,Deleted,Multiple joins/reconnects
27197,Duplicate Record,Deleted,Multiple joins/reconnects
27201,Duplicate Record,Deleted,Multiple joins/reconnects
27209,Duplicate Record,Deleted,Multiple joins/reconnects
27210,Duplicate Record,Deleted,Multiple joins/reconnects
27228,Duplicate Record,Deleted,Multiple joins/reconnects
27234,Duplicate Record,Deleted,Multiple joins/reconnects
27236,Duplicate Record,Deleted,Multiple joins/reconnects
27237,Duplicate Record,Deleted,Multiple joins/reconnects
27248,Duplicate Record,Deleted,Multiple joins/reconnects
27249,Duplicate Record,Deleted,Multiple joins/reconnects
27253,Duplicate Record,Deleted,Multiple joins/reconnects
27265,Duplicate Record,Deleted,Multiple joins/reconnects
27266,Duplicate Record,Deleted,Multiple joins/reconnects
27280,Duplicate Record,Deleted,Multiple joins/reconnects
27281,Duplicate Record,Deleted,Multiple joins/reconnects
27284,Duplicate Record,Deleted,Multiple joins/reconnects
27300,Duplicate Record,Deleted,Multiple joins/reconnects
27301,Duplicate Record,Deleted,Multiple joins/reconnects
27306,Duplicate Record,Deleted,Multiple joins/reconnects
27307,Duplicate Record,Deleted,Multiple joins/reconnects
27313,Duplicate Record,Deleted,Multiple joins/reconnects
27314,Duplicate Record,Deleted,Multiple joins/reconnects
27335,Duplicate Record,Deleted,Multiple joins/reconnects
27336,Duplicate Record,Deleted,Multiple joins/reconnects
